Name,SUBDIVISION,YEAR,ANNUAL,Jan-Feb,Mar-May,June-September,Oct-Dec
ROW1312,Uttarakhand,1948,1535.5,104.6,180.5,1187.9,62.5
ROW1313,Uttarakhand,1949,1412.2,142.8,121.1,1121.1,27.2
ROW1314,Uttarakhand,1950,1584.1,89.8,97.9,1387.1,9.3
ROW1315,Uttarakhand,1951,1174.5,95.8,139.2,882.1,57.4
ROW1316,Uttarakhand,1952,1477.8,100.5,180.2,1175.9,21.2
ROW1317,Uttarakhand,1953,1565.9,132.9,124.2,1264,44.8
ROW1318,Uttarakhand,1954,1862.8,273.6,55.1,1368.7,165.4
ROW1319,Uttarakhand,1955,1667,98.9,112.8,1172.8,282.5
ROW1320,Uttarakhand,1956,1942.9,65.4,252.8,1222.3,402.4
ROW1321,Uttarakhand,1957,1780.7,173,226.7,1240.3,140.7
ROW1322,Uttarakhand,1958,1499,75.7,88.3,1201.5,133.5
ROW1323,Uttarakhand,1959,1742.9,161.3,127.4,1339.2,115
ROW1324,Uttarakhand,1960,1540.1,81.4,154.6,1209,95.1
ROW1325,Uttarakhand,1961,1948.2,260,85.6,1409.3,193.3
ROW1326,Uttarakhand,1962,1647.6,165.8,117.5,1292.8,71.5
ROW1327,Uttarakhand,1963,1801.9,52.9,231.6,1422.5,94.9
ROW1328,Uttarakhand,1964,1769.5,162.2,218.6,1356.1,32.6
ROW1329,Uttarakhand,1965,1305.7,203.9,225.5,828.6,47.7
ROW1330,Uttarakhand,1966,1465.9,89.8,143.4,1169,63.7
ROW1331,Uttarakhand,1967,1556.1,46,161.7,1224.1,124.3
ROW1332,Uttarakhand,1968,1478.5,295.9,126.9,1002.4,53.3
ROW1333,Uttarakhand,1969,1635.8,122.9,186.7,1299.7,26.5
ROW1334,Uttarakhand,1970,1293.4,129.9,107.3,1025.2,31
ROW1335,Uttarakhand,1971,1803.6,153.8,384.5,1163.5,101.8
ROW1336,Uttarakhand,1972,1077.9,122,102.6,809.6,43.7
ROW1337,Uttarakhand,1973,1239.6,138.7,94.4,948.9,57.6
ROW1338,Uttarakhand,1974,1161.6,84.8,52.5,929.3,95
ROW1339,Uttarakhand,1975,1580.2,145.9,107.1,1305.4,21.8
ROW1340,Uttarakhand,1976,986.3,71.1,93.8,814.6,6.8
ROW1341,Uttarakhand,1977,1416.3,54.8,170.8,1109.6,81.1
ROW1342,Uttarakhand,1978,2031.4,117.7,290.3,1558.5,64.9
ROW1343,Uttarakhand,1979,1072.3,119,153.5,747.5,52.3
ROW1344,Uttarakhand,1980,1333.4,77.4,97.2,1097.2,61.6
ROW1345,Uttarakhand,1981,1356.3,95.4,182.4,1016.8,61.7
ROW1346,Uttarakhand,1982,1372.1,120.5,298.5,900.4,52.7
ROW1347,Uttarakhand,1983,1525.2,126.4,326,1008.3,64.5
ROW1348,Uttarakhand,1984,1339.1,148.5,84.1,1070.6,35.9
ROW1349,Uttarakhand,1985,1653.6,63.9,118.4,1173.7,297.6
ROW1350,Uttarakhand,1986,1514.4,72.2,305.8,997.1,139.3
ROW1351,Uttarakhand,1987,987.2,91.5,227.1,631.1,37.5
ROW1352,Uttarakhand,1988,1602.4,99.7,208.1,1213.4,81.2
ROW1353,Uttarakhand,1989,1263.6,105.7,68.7,1021.4,67.8
ROW1354,Uttarakhand,1990,1565,97.9,193.3,1186,87.8
ROW1355,Uttarakhand,1991,1020.7,71.2,124.8,774.7,50
ROW1356,Uttarakhand,1992,1108.1,103.8,80.5,909.4,14.4
ROW1357,Uttarakhand,1993,1594,147.4,254.3,1183.4,8.9
ROW1358,Uttarakhand,1994,1441.8,140.9,156.4,1115.2,29.3
ROW1359,Uttarakhand,1995,1616.1,222.5,155.9,1210.3,27.4
ROW1360,Uttarakhand,1996,1401.4,139.3,113.8,1116.4,31.9
ROW1361,Uttarakhand,1997,803.5,57,177.8,529.5,39.2
ROW1362,Uttarakhand,1998,1198.6,78,257.7,786.2,76.7
ROW1363,Uttarakhand,1999,1185.6,44.4,53.1,1051.3,36.8
ROW1364,Uttarakhand,2000,1712.8,99.3,139.3,1465.4,8.8
ROW1365,Uttarakhand,2001,1544.4,50.6,240.7,1230.3,22.8
ROW1366,Uttarakhand,2002,1574.7,177,258.6,1112,27.1
ROW1367,Uttarakhand,2003,1734.4,166.7,220.9,1316.6,30.2
ROW1368,Uttarakhand,2004,1219.6,70.2,117.5,954.7,77.2
ROW1369,Uttarakhand,2005,1348.2,147.3,119.1,1061.2,20.6
ROW1370,Uttarakhand,2006,1178.9,58.3,244.4,823.6,52.6
ROW1371,Uttarakhand,2007,1924.4,140.6,243,1491.2,49.6
ROW1372,Uttarakhand,2008,1363.6,67.3,178.4,1082.3,35.6
ROW1373,Uttarakhand,2009,847.6,29.4,114.8,608.6,94.8
ROW1374,Uttarakhand,2010,1424,73.5,64.6,1253.9,32
ROW1375,Uttarakhand,2011,1564.6,96.1,133.1,1328.5,6.9
ROW1376,Uttarakhand,2012,1223.9,50.7,76.4,1073.2,23.6
ROW1377,Uttarakhand,2013,1735.3,261.3,64.9,1373,36.1
ROW1378,Uttarakhand,2014,1287.5,145.8,158.9,897.7,85.1
ROW1379,Uttarakhand,2015,1247.6,117.1,222.6,881.5,26.4
ROW1380,Uttarakhand,2016,1308.6,34.7,155,1102.7,16.2
ROW1381,Uttarakhand,2017,1475.8,50.1,205.5,1198.9,21.3
ROW1382,Haryana Delhi & Chandigarh,1901,390.2,64.3,16.2,301.6,8.1
ROW1383,Haryana Delhi & Chandigarh,1902,419.7,0.7,28.9,380.8,9.3
ROW1384,Haryana Delhi & Chandigarh,1903,428.9,15.2,11.3,396.1,6.3
ROW1385,Haryana Delhi & Chandigarh,1904,527.5,8.3,77.8,409.2,32.2
ROW1386,Haryana Delhi & Chandigarh,1905,322.8,65.6,22.7,229.4,5.1
ROW1387,Haryana Delhi & Chandigarh,1906,593.7,67.7,32.9,488.1,5
ROW1388,Haryana Delhi & Chandigarh,1907,443.9,57.1,67.2,319.5,0.1
ROW1389,Haryana Delhi & Chandigarh,1908,689,37.5,30.1,619.4,2
ROW1390,Haryana Delhi & Chandigarh,1909,769.4,19,80.9,633.7,35.8
ROW1391,Haryana Delhi & Chandigarh,1910,605.2,24.8,5.3,487,88.1
ROW1392,Haryana Delhi & Chandigarh,1911,509.7,67.8,54.1,337.4,50.4
ROW1393,Haryana Delhi & Chandigarh,1912,529.2,55.9,21,441.3,11
ROW1394,Haryana Delhi & Chandigarh,1913,508.5,44,94,359.6,10.9
ROW1395,Haryana Delhi & Chandigarh,1914,664.7,9.3,48.4,586,21
ROW1396,Haryana Delhi & Chandigarh,1915,422.4,79.8,56,278.4,8.2
ROW1397,Haryana Delhi & Chandigarh,1916,629.2,16.2,15,536.4,61.6
ROW1398,Haryana Delhi & Chandigarh,1917,986.8,13.5,63.5,801.3,108.5
ROW1399,Haryana Delhi & Chandigarh,1918,234.6,10,22.1,201.4,1.1
ROW1400,Haryana Delhi & Chandigarh,1919,553.8,63.7,25.5,438.4,26.2
ROW1401,Haryana Delhi & Chandigarh,1920,368.8,24.1,35,308.2,1.5
ROW1402,Haryana Delhi & Chandigarh,1921,446.4,22.5,1.9,389.5,32.5
ROW1403,Haryana Delhi & Chandigarh,1922,552.7,18.8,2.6,502.5,28.8
ROW1404,Haryana Delhi & Chandigarh,1923,581.5,69.7,20.6,447.4,43.8
ROW1405,Haryana Delhi & Chandigarh,1924,654.8,67.4,8.8,515.6,63
ROW1406,Haryana Delhi & Chandigarh,1925,557.1,4.9,14.4,519.6,18.2
ROW1407,Haryana Delhi & Chandigarh,1926,616,18.7,82.9,511.3,3.1
ROW1408,Haryana Delhi & Chandigarh,1927,502.4,34.3,36.1,379.7,52.3
ROW1409,Haryana Delhi & Chandigarh,1928,388.2,49.8,13,280.7,44.7
ROW1410,Haryana Delhi & Chandigarh,1929,306.6,15.3,13.2,248.1,30
ROW1411,Haryana Delhi & Chandigarh,1930,500.6,39.8,9.2,445.8,5.8
ROW1412,Haryana Delhi & Chandigarh,1931,519,17.4,22.3,441.8,37.5
ROW1413,Haryana Delhi & Chandigarh,1932,439.9,5,37.1,382,15.8
ROW1414,Haryana Delhi & Chandigarh,1933,856.9,20.6,60.7,756.9,18.7
ROW1415,Haryana Delhi & Chandigarh,1934,501.3,22.6,50.3,422.8,5.6
ROW1416,Haryana Delhi & Chandigarh,1935,568.4,60.2,37,443.5,27.7
ROW1417,Haryana Delhi & Chandigarh,1936,511.1,19.8,10.8,452.7,27.8
ROW1418,Haryana Delhi & Chandigarh,1937,481.6,76.6,30.8,364.4,9.8
ROW1419,Haryana Delhi & Chandigarh,1938,278.9,45.9,8.9,216.4,7.7
ROW1420,Haryana Delhi & Chandigarh,1939,310.3,40.4,21,247.7,1.2
ROW1421,Haryana Delhi & Chandigarh,1940,395.7,63.8,20.3,311,0.6
ROW1422,Haryana Delhi & Chandigarh,1941,363.9,64.3,18.4,273.8,7.4
ROW1423,Haryana Delhi & Chandigarh,1942,804.4,73.5,21.2,697.5,12.2
ROW1424,Haryana Delhi & Chandigarh,1943,407.9,21.7,25.6,360.5,0.1
ROW1425,Haryana Delhi & Chandigarh,1944,484.3,54.4,63.2,340.7,26
ROW1426,Haryana Delhi & Chandigarh,1945,654.7,41.5,16.8,591.3,5.1
ROW1427,Haryana Delhi & Chandigarh,1946,437.7,9.8,32.1,367.6,28.2
ROW1428,Haryana Delhi & Chandigarh,1947,464.6,33,10.8,410.1,10.7
ROW1429,Haryana Delhi & Chandigarh,1948,592,65.8,24.7,496,5.5
ROW1430,Haryana Delhi & Chandigarh,1949,485.3,31.3,7.8,443,3.2
ROW1431,Haryana Delhi & Chandigarh,1950,551.2,28.7,24.7,496.4,1.4
ROW1432,Haryana Delhi & Chandigarh,1951,338.2,8.6,54.3,247.7,27.6
ROW1433,Haryana Delhi & Chandigarh,1952,556.5,26,25.4,501.9,3.2
ROW1434,Haryana Delhi & Chandigarh,1953,561.8,41.1,10,503.2,7.5
ROW1435,Haryana Delhi & Chandigarh,1954,536.9,117.1,14.4,361.2,44.2
ROW1436,Haryana Delhi & Chandigarh,1955,694,34.7,27.7,498.8,132.8
ROW1437,Haryana Delhi & Chandigarh,1956,653.7,19.7,28.8,468.9,136.3
ROW1438,Haryana Delhi & Chandigarh,1957,617.2,53.4,38.6,466.2,59
ROW1439,Haryana Delhi & Chandigarh,1958,673,4.8,11.7,623.1,33.4
ROW1440,Haryana Delhi & Chandigarh,1959,485,36.4,17.4,395.7,35.5
ROW1441,Haryana Delhi & Chandigarh,1960,722.9,11.3,29.9,637.6,44.1
ROW1442,Haryana Delhi & Chandigarh,1961,627.8,70.1,16,500.1,41.6
ROW1443,Haryana Delhi & Chandigarh,1962,511,31.5,10.5,459.6,9.4
ROW1444,Haryana Delhi & Chandigarh,1963,521.7,7.2,10.3,488.9,15.3
ROW1445,Haryana Delhi & Chandigarh,1964,711,6.2,15.9,682.2,6.7
ROW1446,Haryana Delhi & Chandigarh,1965,381.9,17.7,36.3,316.6,11.3
ROW1447,Haryana Delhi & Chandigarh,1966,707.9,37.3,53.7,609,7.9
ROW1448,Haryana Delhi & Chandigarh,1967,839.9,2.4,57.3,689.7,90.5
ROW1449,Haryana Delhi & Chandigarh,1968,388.3,30,19.6,329.7,9
ROW1450,Haryana Delhi & Chandigarh,1969,477.2,8.3,34.3,433.7,0.9
ROW1451,Haryana Delhi & Chandigarh,1970,538.2,70.8,20.9,445.7,0.8
ROW1452,Haryana Delhi & Chandigarh,1971,636.8,35.9,67.3,520.5,13.1
ROW1453,Haryana Delhi & Chandigarh,1972,440.8,18.9,17.3,360.6,44
ROW1454,Haryana Delhi & Chandigarh,1973,527.1,21,36.6,440.8,28.7
ROW1455,Haryana Delhi & Chandigarh,1974,384.9,1.8,7.1,346.1,29.9
ROW1456,Haryana Delhi & Chandigarh,1975,622,23.2,15.2,563,20.6
ROW1457,Haryana Delhi & Chandigarh,1976,726.7,31.9,41.9,651.8,1.1
ROW1458,Haryana Delhi & Chandigarh,1977,740.1,51.6,47.2,623,18.3
ROW1459,Haryana Delhi & Chandigarh,1978,651.3,25,57.4,563.5,5.4
ROW1460,Haryana Delhi & Chandigarh,1979,341.5,68.7,44.2,215.9,12.7
ROW1461,Haryana Delhi & Chandigarh,1980,513.3,8.1,31.3,434.2,39.7
ROW1462,Haryana Delhi & Chandigarh,1981,493.3,39,53.1,358.4,42.8
ROW1463,Haryana Delhi & Chandigarh,1982,506.6,41.4,161.1,284.9,19.2
ROW1464,Haryana Delhi & Chandigarh,1983,744.5,43.3,124.2,568.3,8.7
ROW1465,Haryana Delhi & Chandigarh,1984,479.2,16.4,3.8,457.8,1.2
ROW1466,Haryana Delhi & Chandigarh,1985,572.4,3.8,12.3,489.4,66.9
ROW1467,Haryana Delhi & Chandigarh,1986,451,38.2,52,339.4,21.4
ROW1468,Haryana Delhi & Chandigarh,1987,318.6,49.1,81.3,178.7,9.5
ROW1469,Haryana Delhi & Chandigarh,1988,845.1,14.7,41.5,776.8,12.1
ROW1470,Haryana Delhi & Chandigarh,1989,416.5,40.5,14.6,343.6,17.8
ROW1471,Haryana Delhi & Chandigarh,1990,703.2,79.5,29,558.7,36
ROW1472,Haryana Delhi & Chandigarh,1991,393.8,19.8,22.1,330.5,21.4
ROW1473,Haryana Delhi & Chandigarh,1992,429.5,36.7,9.5,372.3,11
ROW1474,Haryana Delhi & Chandigarh,1993,523.7,20.6,25.5,477.6,0
ROW1475,Haryana Delhi & Chandigarh,1994,564.3,31.4,16.7,515.9,0.3
ROW1476,Haryana Delhi & Chandigarh,1995,819.2,60.5,15.3,742.8,0.6
ROW1477,Haryana Delhi & Chandigarh,1996,644.7,46.5,17.3,560.7,20.2
ROW1478,Haryana Delhi & Chandigarh,1997,668.6,8.8,87.9,457.5,114.4
ROW1479,Haryana Delhi & Chandigarh,1998,685.3,25,40.6,535.7,84
ROW1480,Haryana Delhi & Chandigarh,1999,344.5,32.4,21.5,285.4,5.2
ROW1481,Haryana Delhi & Chandigarh,2000,384.4,46.2,25.5,311.1,1.6
ROW1482,Haryana Delhi & Chandigarh,2001,485.4,23,74.8,376.2,11.4
ROW1483,Haryana Delhi & Chandigarh,2002,357.3,42.7,62.1,241.8,10.7
ROW1484,Haryana Delhi & Chandigarh,2003,597.4,44.6,13.3,528.4,11.1
ROW1485,Haryana Delhi & Chandigarh,2004,487.2,25.7,58.8,347.4,55.3
ROW1486,Haryana Delhi & Chandigarh,2005,519.4,49.6,40.2,428.8,0.8
ROW1487,Haryana Delhi & Chandigarh,2006,331,2.4,55.8,262.6,10.2
ROW1488,Haryana Delhi & Chandigarh,2007,446.6,76.5,54.5,313.8,1.8
ROW1489,Haryana Delhi & Chandigarh,2008,710.3,2.8,86.9,606.5,14.1
ROW1490,Haryana Delhi & Chandigarh,2009,395.3,10,35.1,346.2,4
ROW1491,Haryana Delhi & Chandigarh,2010,640.4,15,7.2,600.8,17.4
ROW1492,Haryana Delhi & Chandigarh,2011,512.1,27.4,44.5,439.8,0.4
ROW1493,Haryana Delhi & Chandigarh,2012,391.3,8.4,15.7,360.7,6.5
ROW1494,Haryana Delhi & Chandigarh,2013,461.3,73.3,10,363.3,14.7
ROW1495,Haryana Delhi & Chandigarh,2014,305.5,30.3,54.6,200.3,20.3
ROW1496,Haryana Delhi & Chandigarh,2015,435.5,19,115,295.3,6.2
ROW1497,Haryana Delhi & Chandigarh,2016,398.7,1.1,48,343.4,6.2
ROW1498,Haryana Delhi & Chandigarh,2017,421.7,34.5,21.8,359.4,6
ROW1499,Punjab,1901,523.3,105.8,52.5,358,7
ROW1500,Punjab,1902,397.9,0.8,50.4,337.6,9.1
ROW1501,Punjab,1903,570.9,30,55.5,469,16.4
ROW1502,Punjab,1904,451.5,25.9,102.8,279.7,43.1
ROW1503,Punjab,1905,434.1,93.3,27,303.2,10.6
ROW1504,Punjab,1906,677.5,88.4,56.7,509.7,22.7
ROW1505,Punjab,1907,589,122.7,107.1,358.8,0.4
ROW1506,Punjab,1908,740.5,58.7,43.7,633.2,4.9
ROW1507,Punjab,1909,845.7,55,50.6,698.1,42
ROW1508,Punjab,1910,616.4,32.7,5.2,552.7,25.8
ROW1509,Punjab,1911,505.8,119.4,113.2,228.8,44.4
ROW1510,Punjab,1912,536.4,58.5,38.4,418.8,20.7
ROW1511,Punjab,1913,561.1,59.6,100.9,380,20.6
ROW1512,Punjab,1914,794.4,46.7,77.7,618.5,51.5
ROW1513,Punjab,1915,421.6,88.5,61.9,249.5,21.7
ROW1514,Punjab,1916,588.4,23.7,15.4,527.6,21.7
ROW1515,Punjab,1917,1126.7,9.6,115.7,835.5,165.9
ROW1516,Punjab,1918,339.6,4.3,100.5,226.6,8.2
ROW1517,Punjab,1919,549.8,93.7,27.9,391.6,36.6
ROW1518,Punjab,1920,383.1,44,41.9,295.3,1.9
ROW1519,Punjab,1921,370.3,23.2,2.4,297.2,47.5
ROW1520,Punjab,1922,513.6,37.8,7.8,432,36
ROW1521,Punjab,1923,737.8,99.4,50.2,535.9,52.3
ROW1522,Punjab,1924,590.9,81.4,21.4,452.1,36
ROW1523,Punjab,1925,629.7,20.2,29.9,562.3,17.3
ROW1524,Punjab,1926,607.4,21.6,101.3,478.7,5.8
ROW1525,Punjab,1927,481.1,40.5,40.4,364.7,35.5
ROW1526,Punjab,1928,437.3,46.9,19.3,306.2,64.9
ROW1527,Punjab,1929,423,10,13.2,329,70.8
ROW1528,Punjab,1930,557.4,52.6,27.1,462.5,15.2
ROW1529,Punjab,1931,588.7,39.7,42.5,484.2,22.3
ROW1530,Punjab,1932,490.3,32.2,47.7,378.7,31.7
ROW1531,Punjab,1933,860.5,32.6,68.6,747.1,12.2
ROW1532,Punjab,1934,429.2,20,45.9,353.4,9.9
ROW1533,Punjab,1935,598,114.6,59.1,401.8,22.5
ROW1534,Punjab,1936,626.4,60.1,33.6,498.4,34.3
ROW1535,Punjab,1937,571.1,101.8,60.8,374.7,33.8
ROW1536,Punjab,1938,430.8,99.7,14.3,306.3,10.5
ROW1537,Punjab,1939,403.8,67.2,67.2,266.8,2.6
ROW1538,Punjab,1940,532.3,81.9,23.1,426.6,0.7
ROW1539,Punjab,1941,506.4,63.8,28.6,394,20
ROW1540,Punjab,1942,871.5,84.4,48.4,693.8,44.9
ROW1541,Punjab,1943,422.4,57.5,25.5,338.8,0.6
ROW1542,Punjab,1944,626.7,86.9,96.6,418.6,24.6
ROW1543,Punjab,1945,805.3,71.4,33.6,693.6,6.7
ROW1544,Punjab,1946,478,18.7,30.5,350.5,78.3
ROW1545,Punjab,1947,600.9,37.7,14.8,509.1,39.3
ROW1546,Punjab,1948,620.3,73,75.4,454.8,17.1
ROW1547,Punjab,1949,585,67.7,19.8,491.6,5.9
ROW1548,Punjab,1950,992,78.5,60.6,852.4,0.5
ROW1549,Punjab,1951,499.5,28.2,85.4,347.6,38.3
ROW1550,Punjab,1952,566,40.1,41.1,480.8,4
ROW1551,Punjab,1953,611.6,48.6,10.4,542.4,10.2
ROW1552,Punjab,1954,633.2,123,12,481.6,16.6
ROW1553,Punjab,1955,974.1,36.6,64,500.6,372.9
ROW1554,Punjab,1956,750.5,28.4,51.1,525.4,145.6
ROW1555,Punjab,1957,710.5,109,48,490.5,63
ROW1556,Punjab,1958,828,13,11.7,714.9,88.4
ROW1557,Punjab,1959,699.7,64.7,35.1,553.5,46.4
ROW1558,Punjab,1960,607,14.3,42,529.9,20.8
ROW1559,Punjab,1961,690.1,91.2,21.8,545.4,31.7
ROW1560,Punjab,1962,769.4,53.8,52.1,641.5,22
ROW1561,Punjab,1963,476.1,14.9,50,390,21.2
ROW1562,Punjab,1964,708.9,16.7,28.3,654.3,9.6
ROW1563,Punjab,1965,423.3,37,70.9,300,15.4
ROW1564,Punjab,1966,638.1,39.1,59.7,527.5,11.8
ROW1565,Punjab,1967,680.3,13.3,87.7,485.6,93.7
ROW1566,Punjab,1968,536.2,55.2,36.4,424.6,20
ROW1567,Punjab,1969,494.8,35.9,53.6,400.5,4.8
ROW1568,Punjab,1970,650.6,60.7,20.4,565.3,4.2
ROW1569,Punjab,1971,748.1,47.2,57.7,633.5,9.7
ROW1570,Punjab,1972,471.1,41,17.4,375.1,37.6
ROW1571,Punjab,1973,743.1,58.4,51.2,581.5,52
ROW1572,Punjab,1974,356.3,5.2,11.3,323.4,16.4
ROW1573,Punjab,1975,705.8,41.5,24.6,634.5,5.2
ROW1574,Punjab,1976,794.6,82.9,44.6,662.2,4.9
ROW1575,Punjab,1977,712.7,38.2,80,566.4,28.1
ROW1576,Punjab,1978,720.7,34.1,69.8,605.9,10.9
ROW1577,Punjab,1979,463.9,97.8,74.7,276.5,14.9
ROW1578,Punjab,1980,661.7,31.8,29.4,531.5,69
ROW1579,Punjab,1981,503.8,68.7,65.6,318.5,51
ROW1580,Punjab,1982,571.4,63.5,194.6,276.9,36.4
ROW1581,Punjab,1983,751,92,188.8,456.3,13.9
ROW1582,Punjab,1984,710.4,69.6,24.5,610.6,5.7
ROW1583,Punjab,1985,753,5.7,31,620.4,95.9
ROW1584,Punjab,1986,612,42.8,75.8,456.7,36.7
ROW1585,Punjab,1987,409.5,53.9,136.5,181.5,37.6
ROW1586,Punjab,1988,1222.6,27.5,93.3,1067.2,34.6
ROW1587,Punjab,1989,480.4,49.8,24.2,376.3,30.1
ROW1588,Punjab,1990,754.7,59.6,50.7,602.1,42.3
ROW1589,Punjab,1991,475.8,39.9,61.6,346.3,28
ROW1590,Punjab,1992,478.1,73,22.7,365.7,16.7
ROW1591,Punjab,1993,582.9,21.2,52.2,507.1,2.4
ROW1592,Punjab,1994,580.9,50.9,16.4,508.1,5.5
ROW1593,Punjab,1995,869.2,106.8,27.3,732.1,3
ROW1594,Punjab,1996,589.6,71.6,25.5,473,19.5
ROW1595,Punjab,1997,690.1,19.9,75.1,485.2,109.9
ROW1596,Punjab,1998,588.6,58.6,47.3,432.6,50.1
ROW1597,Punjab,1999,364.6,49,26.9,287.9,0.8
ROW1598,Punjab,2000,405.3,52,23.5,326.9,2.9
ROW1599,Punjab,2001,441,10.1,67.6,357.1,6.2
ROW1600,Punjab,2002,274.7,9,30.9,228.5,6.3
ROW1601,Punjab,2003,424.8,67,26.3,324.3,7.2
ROW1602,Punjab,2004,351.8,38.1,42.7,234,37
ROW1603,Punjab,2005,552,96.1,42.2,413.3,0.4
ROW1604,Punjab,2006,647.7,18.7,79.5,504.8,44.7
ROW1605,Punjab,2007,594.8,70,64.1,448.6,12.1
ROW1606,Punjab,2008,717.2,16.1,60.3,629.4,11.4
ROW1607,Punjab,2009,361.1,23.8,30.1,300.1,7.1
ROW1608,Punjab,2010,451.5,17.6,8.6,395.1,30.2
ROW1609,Punjab,2011,705.1,39.1,44.9,617.5,3.6
ROW1610,Punjab,2012,493.5,65.8,34.6,379.5,13.6
ROW1611,Punjab,2013,586.6,59.4,18.6,479.7,28.9
ROW1612,Punjab,2014,382.9,41.9,75.6,244.6,20.8
ROW1613,Punjab,2015,510.8,49,115,336.3,10.5
ROW1614,Punjab,2016,444.1,12.5,60.2,367.9,3.5
ROW1615,Punjab,2017,497.5,45.4,39.1,390.1,22.9
ROW1616,Himachal Pradesh,1901,1345,312.3,183.8,825.9,23
ROW1617,Himachal Pradesh,1902,951.6,33.5,241.9,650.1,26.1
ROW1618,Himachal Pradesh,1903,993.4,97.9,293.8,554.3,47.4
ROW1619,Himachal Pradesh,1904,987.5,101.7,270,514.9,100.9
ROW1620,Himachal Pradesh,1905,930.2,158.1,249.9,486.6,35.6
ROW1621,Himachal Pradesh,1906,1317.4,188,124.7,985.9,18.8
ROW1622,Himachal Pradesh,1907,875.2,269.3,252.1,338.9,14.9
ROW1623,Himachal Pradesh,1908,987.5,114.5,237.6,602.8,32.6
ROW1624,Himachal Pradesh,1909,1077.1,193.1,76.1,740.4,67.5
ROW1625,Himachal Pradesh,1910,1406.9,98.8,138.4,1071.4,98.3
ROW1626,Himachal Pradesh,1911,1333.9,268.2,321.2,639.5,105
ROW1627,Himachal Pradesh,1912,1207.6,130.3,170.1,867.9,39.3
ROW1628,Himachal Pradesh,1913,1119.3,147.9,222.5,662.7,86.2
ROW1629,Himachal Pradesh,1914,1735.9,104.7,292.4,1192.8,146
ROW1630,Himachal Pradesh,1915,1236.8,162.6,176,854.8,43.4
ROW1631,Himachal Pradesh,1916,1172.1,85.7,110.8,888.5,87.1
ROW1632,Himachal Pradesh,1917,1703.5,50.4,304.5,1151.5,197.1
ROW1633,Himachal Pradesh,1918,984.8,43.5,288.9,566.6,85.8
ROW1634,Himachal Pradesh,1919,1213.3,188.7,179.5,791.7,53.4
ROW1635,Himachal Pradesh,1920,1084.8,111.1,268.3,684.7,20.7
ROW1636,Himachal Pradesh,1921,1311.4,108.7,70.7,968,164
ROW1637,Himachal Pradesh,1922,1718.6,164.1,168.9,1314.7,70.9
ROW1638,Himachal Pradesh,1923,1621,264.6,171.2,1022,163.2
ROW1639,Himachal Pradesh,1924,1660.6,185.3,176.3,1210,89
ROW1640,Himachal Pradesh,1925,1509.4,147.9,185.5,1054.3,121.7
ROW1641,Himachal Pradesh,1926,1449.8,101.5,380.4,924.3,43.6
ROW1642,Himachal Pradesh,1927,1434.7,150,178.7,1043,63
ROW1643,Himachal Pradesh,1928,1308.8,241.9,157.2,755.9,153.8
ROW1644,Himachal Pradesh,1929,1424.7,161.3,90.5,939.6,233.3
ROW1645,Himachal Pradesh,1930,1305.4,162.9,168.6,930,43.9
ROW1646,Himachal Pradesh,1931,1266.4,208.1,179,830.7,48.6
ROW1647,Himachal Pradesh,1932,1418.6,95.8,140.6,1098.2,84
ROW1648,Himachal Pradesh,1933,1240.4,153.8,244.3,782.2,60.1
ROW1649,Himachal Pradesh,1934,982,104.6,182.5,623.2,71.7
ROW1650,Himachal Pradesh,1935,1028,210.1,162.3,578.5,77.1
ROW1651,Himachal Pradesh,1936,1157.9,122.6,222,716.2,97.1
ROW1652,Himachal Pradesh,1937,1464.9,198.3,149.1,952.3,165.2
ROW1653,Himachal Pradesh,1938,927.4,299.8,98.1,510.4,19.1
ROW1654,Himachal Pradesh,1939,877.6,168.7,154.9,523.1,30.9
ROW1655,Himachal Pradesh,1940,1088.6,144,186.2,730.4,28
ROW1656,Himachal Pradesh,1941,895.5,93.9,162.2,589.9,49.5
ROW1657,Himachal Pradesh,1942,1328.2,231.6,186.4,842.6,67.6
ROW1658,Himachal Pradesh,1943,1223.1,197.2,249.6,763,13.3
ROW1659,Himachal Pradesh,1944,1128.7,220.8,174.1,635.3,98.5
ROW1660,Himachal Pradesh,1945,1647,206.3,210.5,1182.1,48.1
ROW1661,Himachal Pradesh,1946,1539,131.1,176.5,1041.8,189.6
ROW1662,Himachal Pradesh,1947,1313.4,116.2,119.5,1005.8,71.9
ROW1663,Himachal Pradesh,1948,1758.7,218.5,443.2,1007.5,89.5
ROW1664,Himachal Pradesh,1949,1311.1,168,161.8,961.6,19.7
ROW1665,Himachal Pradesh,1950,1684.5,278,271.8,1125.5,9.2
ROW1666,Himachal Pradesh,1951,1238.5,181.7,266.9,689.9,100
ROW1667,Himachal Pradesh,1952,1263.6,169.2,293.4,742.8,58.2
ROW1668,Himachal Pradesh,1953,1425.6,201.1,221.8,919,83.7
ROW1669,Himachal Pradesh,1954,1717.5,468.2,152.4,1026.4,70.5
ROW1670,Himachal Pradesh,1955,1919.2,207,343.8,939,429.4
ROW1671,Himachal Pradesh,1956,1541.6,141.2,291.3,791.9,317.2
ROW1672,Himachal Pradesh,1957,1822.6,218.9,432.1,917.9,253.7
ROW1673,Himachal Pradesh,1958,1572.3,106.4,199.5,1017.9,248.5
ROW1674,Himachal Pradesh,1959,1640.4,379.2,190.8,933.8,136.6
